NM_MUNICIPIO,NM_VOTAVEL,SG_PARTIDO,QT_VOTOS,PERCENTAGE
UBATUBA,SILVINHO BRANDÃO,PL,1351,0.025636160078938878
UBATUBA,PASTOR SANDRO ANDERLE,MDB,1300,0.024668399779881972
UBATUBA,JAQUE DUTRA,PSB,1248,0.02368166378868669
UBATUBA,MANUEL MARQUES,PL,1207,0.022903660411013493
TAMBAÚ,NATHAN CELESTINO,PSDB,727,0.06073009773619581
TAMBAÚ,MARCOS ASSISTENTE SOCIAL,PDT,644,0.05379667529863837
TAMBAÚ,CARLIN FOGATTI,PSDB,549,0.04586083033998831
TAMBAÚ,NEQUINHA SOUZA,PSDB,524,0.043772450087711974
TAMBAÚ,NANDÃO VIANA,PRD,461,0.03850973185197561
TAMBAÚ,NATALIA GALBERE,PSD,388,0.03241166151532871
TAMBAÚ,IAGO MARSOLA,PSD,352,0.02940439395205079
TAMBAÚ,DEISE BENEDITO,PP,349,0.02915378832177763
TAMBAÚ,CELSINHO MARTINS,REPUBLICANOS,304,0.025394703867680227
SANTA BÁRBARA D'OESTE,ESTHER MORAES,PV,3355,0.03534667130229569
SANTA BÁRBARA D'OESTE,JOI FORNASARI,DC,2781,0.029299282531053447
SANTA BÁRBARA D'OESTE,KIFÚ,PL,2448,0.025790954202092355
SANTA BÁRBARA D'OESTE,JUCA BORTOLUCCI,MDB,2343,0.024684724548816334
SANTA BÁRBARA D'OESTE,TIKINHO TK,DC,2326,0.024505620700190692
SANTA BÁRBARA D'OESTE,ISAC MOTORISTA,REPUBLICANOS,2218,0.0233677844853925
SANTA BÁRBARA D'OESTE,CARECA DO ESPORTE,PRD,2141,0.022556549406323418
SANTA BÁRBARA D'OESTE,ALEX DANTAS,PL,1929,0.020323019058756598
SANTA BÁRBARA D'OESTE,GUSTAVO BAGNOLI,PL,1842,0.01940642877461361
SANTA BÁRBARA D'OESTE,ARNALDO ALVES,PRD,1841,0.01939589325410622
SANTA BÁRBARA D'OESTE,FELIPE CORÁ,PL,1824,0.019216789405480578
SANTA BÁRBARA D'OESTE,CARLOS FONTES,UNIÃO,1487,0.015666318994489923
SANTA BÁRBARA D'OESTE,PROFESSOR RODRIGO CRIVELARO,PT,1478,0.015571499309923407
SANTA BÁRBARA D'OESTE,PAULO MONARO,PSD,1429,0.015055258805061264
SANTA BÁRBARA D'OESTE,MARCELO CURY,REPUBLICANOS,1421,0.014970974641002138
SANTA BÁRBARA D'OESTE,CELSO ÁVILA,SOLIDARIEDADE,1359,0.014317772369543917
SANTA BÁRBARA D'OESTE,TENENTE BERLANDA,PRD,1345,0.014170275082440448
SANTA BÁRBARA D'OESTE,KATIA FERRARI DO SOS ANIMAIS,MDB,1345,0.014170275082440448
SANTA BÁRBARA D'OESTE,WILSON DA ENGENHARIA,UNIÃO,1337,0.014085990918381322
SÃO MIGUEL ARCANJO,GUININHA PEREIRA,MDB,965,0.05552359033371691
SÃO MIGUEL ARCANJO,PROFESSOR NANA,MDB,845,0.04861910241657077
SÃO MIGUEL ARCANJO,MARILDA PASSOS,REPUBLICANOS,691,0.039758342922899884
SÃO MIGUEL ARCANJO,PR. MARQUINHOS,PP,677,0.03895281933256617
SÃO MIGUEL ARCANJO,MARCELO DA VILA NOVA,PP,572,0.03291139240506329
SÃO MIGUEL ARCANJO,CARLINHO PERUEIRO,MDB,516,0.029689298043728423
SÃO MIGUEL ARCANJO,CLAUDIO SATORO,REPUBLICANOS,469,0.026985040276179515
SÃO MIGUEL ARCANJO,CID DO GÁS,REPUBLICANOS,407,0.02341772151898734
SÃO MIGUEL ARCANJO,PROFESSOR DUDA,PSB,391,0.022497123130034522
SÃO MIGUEL ARCANJO,LUIZ ANTONIO,PSB,369,0.021231300345224396
SÃO MIGUEL ARCANJO,PROFª CAROL MACHADO,PSB,350,0.020138089758342925
PARANAPANEMA,OSMAR CANTOR,PSD,663,0.06272469252601703
PARANAPANEMA,CARECA,PSD,649,0.06140018921475875
PARANAPANEMA,PROFESSORA MONALIZA,PODE,550,0.05203405865657521
PARANAPANEMA,LUCAS BARBOSA,PSD,425,0.0402081362346263
PARANAPANEMA,TEIA DA SERRINHA,PP,416,0.03935666982024598
PARANAPANEMA,GABRIELE FELICIANO,PSD,381,0.03604541154210028
PARANAPANEMA,CABO CLEBER,REPUBLICANOS,352,0.033301797540208136
PARANAPANEMA,PROFESSOR MANGA,PL,327,0.030936613055818355
PARANAPANEMA,PAULA ARAUJO,PSD,316,0.02989593188268685
MAIRINQUE,RAFAEL DA HÍPICA,PL,1187,0.04360924354311327
MAIRINQUE,EDICARLOS DA PADARIA,PSB,893,0.032807965024431465
MAIRINQUE,BIULA,PSB,696,0.025570373636063043
MAIRINQUE,ANDRE TERRAPLANAGEM,UNIÃO,621,0.02281494544252177
MAIRINQUE,JACKSON,REPUBLICANOS,590,0.021676035122524705
MAIRINQUE,PAULO MARROM,PSB,550,0.020206473419302692
MAIRINQUE,ALEXANDRE PEIXINHO,UNIÃO,489,0.01796539182188912
MAIRINQUE,ROSE DO CRIS,MDB,481,0.017671479481244718
MAIRINQUE,CABO DOUGLAS,MDB,473,0.017377567140600316
MAIRINQUE,TÚLIO CAMARGO,REPUBLICANOS,457,0.01678974245931151
MAIRINQUE,ROGÉRIO MECÂNICO,PRD,457,0.01678974245931151
MAIRINQUE,GALEGO DA FUNILARIA,PL,447,0.016422352033506008
MAIRINQUE,PENHA AMADA,PSB,446,0.016385612990925457
AVANHANDAVA,MEIRE BARBOZA,PSD,472,0.08166089965397924
AVANHANDAVA,SIMONE LEITE,PSD,262,0.04532871972318339
AVANHANDAVA,BISPO FRANCIANO,PSD,258,0.04463667820069204
AVANHANDAVA,ALAMARES HIRATA,PSD,258,0.04463667820069204
AVANHANDAVA,ALEXANDRE MORNAIA,PSD,251,0.04342560553633218
AVANHANDAVA,PROFESSOR LUCIANO KOKIN,PSD,238,0.041176470588235294
AVANHANDAVA,FLAVIO MASCHIO,MDB,222,0.038408304498269895
AVANHANDAVA,JACARE DA DIANA,PV,220,0.03806228373702422
AVANHANDAVA,MÁRCIO BONO,PT,218,0.03771626297577855
ITARARÉ,CLEI,PSD,868,0.035255889520714866
ITARARÉ,RODRIGO FADEL,PP,797,0.032372055239642566
ITARARÉ,DR FILIPE,PSD,748,0.030381803411860277
ITARARÉ,PROFESSOR MURILO DA AABB,PSDB,687,0.027904142973192526
ITARARÉ,PASTOR MARQUINHOS,PSD,486,0.019740048740861087
ITARARÉ,PENEIRA DA PEDRA BRANCA,PL,469,0.019049553208773357
ITARARÉ,SANDRO MACEDO DO CARTORIO,NOVO,445,0.018074735987002436
ITARARÉ,MARA DO JOAO FEIJAO,PSDB,431,0.017506092607636067
ITARARÉ,WALTER DE OLIVEIRA,PRD,404,0.016409423233143785
ITARARÉ,JAMES GARCIA,PP,384,0.015597075548334687
ITARARÉ,TIÃO DO BAIRRO,PL,361,0.014662875710804225
ITARARÉ,MONTANHA,PODE,328,0.013322502030869212
ITARARÉ,RICHARD GÁS,PSD,319,0.012956945572705117
ITAPORANGA,ZÉ BEZERRA,MDB,470,0.05713591052759543
ITAPORANGA,THOMAS MORITA,PSB,464,0.05640651592511549
ITAPORANGA,MÁRCIO RODRIGO,PSDB,400,0.04862630683199611
ITAPORANGA,RITA NUTE,PL,381,0.04631655725747629
ITAPORANGA,ROBINHO PROENÇA,PSDB,354,0.043034281546316555
ITAPORANGA,ELIAS PÉ DE PANO,PL,352,0.042791150012156574
ITAPORANGA,LUCIANA,MDB,335,0.04072453197179674
ITAPORANGA,NILTON PÍA MOTORISTA DE RUBIÃO,PSB,300,0.03646973012399708
ITAPORANGA,ZIZI,PP,286,0.03476780938487722
ASSIS,FERNANDO SIRCHIA,PDT,2262,0.04777191129883844
ASSIS,FABINHO ALERTA VERBAL,PSD,1357,0.02865892291446674
ASSIS,PAULINHO MATTIOLI,REPUBLICANOS,1210,0.025554382259767687
ASSIS,DOUGLAS AZEVEDO,PL,1127,0.023801478352692713
ASSIS,ANGELA CANASSA,PSDB,1004,0.021203801478352692
ASSIS,PAULO PAÇOCA,PSD,945,0.01995776135163675
ASSIS,GERSON ALVES,PL,938,0.019809926082365363
ASSIS,JÉ CANELA,MDB,895,0.01890179514255544
ASSIS,PASTOR EDINHO,REPUBLICANOS,819,0.017296726504751846
ASSIS,PORTUGUÊS,PT,752,0.015881731784582895
ASSIS,GORDINHO DA FARMACIA,MDB,746,0.015755015839493135
ASSIS,CARLINHOS ZÉ GOTINHA,PL,725,0.015311510031678986
ASSIS,VINICIUS SIMILI,PSB,708,0.014952481520591341
ASSIS,RAMÃO,PSD,601,0.01269271383315734
ASSIS,LUCAS GOMES,SOLIDARIEDADE,560,0.011826821541710665
UCHOA,MARILDA MARTINS,CIDADANIA,770,0.12177763719753282
UCHOA,LUCAS BALBINO,CIDADANIA,401,0.06341926300806579
UCHOA,BETINHO,MDB,393,0.0621540408034161
UCHOA,ANDRE DA AUTO ESCOLA,CIDADANIA,388,0.061363276925510045
UCHOA,SARGENTO MARCOS,MDB,318,0.05029258263482524
UCHOA,ROGERINHO SOS,REPUBLICANOS,313,0.04950181875691918
UCHOA,ALEXANDRE DO GÁS,MDB,262,0.0414360272022774
UCHOA,PETI FILHO DA NILCE,REPUBLICANOS,256,0.04048711054879013
UCHOA,DECINHO,REPUBLICANOS,238,0.03764036058832833
TIETÊ,RAQUEL DA AUTOESCOLA,PRD,1253,0.06344946323678347
TIETÊ,VALMIR GIACOMAZZI,PL,957,0.0484606036054284
TIETÊ,KIKO ARONCHI,PL,816,0.04132064006481669
TIETÊ,DR JOÃO MARTELINI,PSD,716,0.036256836135304844
TIETÊ,MARIO JUNIOR ' PESCA',PL,689,0.03488960907433664
TIETÊ,PROFESSOR LEANDRO AMICCI,PL,486,0.024610087097427586
TIETÊ,MIRIAN CARDIA,REPUBLICANOS,461,0.023344136115049624
TIETÊ,CARLINHOS LABAREDA,PSB,441,0.022331375329147255
TIETÊ,MARCOS CANATELLI,PSD,363,0.018381608264128012
TIETÊ,LAURO PALADINI,PRD,335,0.016963743163864696
TIETÊ,MANOEL MODESTO,REPUBLICANOS,332,0.01681182904597934
BAURU,ESTELA ALMAGRO,PT,7586,0.044785018921168686
BAURU,JUNIOR RODRIGUES,PSD,6433,0.037978121107286864
BAURU,EDUARDO BORGO,NOVO,4398,0.025964212129620336
BAURU,LOKADORA,PODE,3937,0.023242633732222663
BAURU,EDSON MIGUEL,REPUBLICANOS,3571,0.02108190120847527
BAURU,ANDRÉ MALDONADO,PP,3387,0.0199956313058263
BAURU,SEGALLA,UNIÃO,2992,0.01766369319959619
BAURU,BETO MÓVEIS,REPUBLICANOS,2785,0.01644163955911611
BAURU,CABO HELINHO,PL,2770,0.016353084947487117
BAURU,MARCELO AFONSO,PSD,2770,0.016353084947487117
BAURU,MANÉ LOSILA,MDB,2677,0.015804046355387368
BAURU,JULIO CESAR,PP,2637,0.015567900724376723
BAURU,MARKINHO SOUZA,MDB,2464,0.014546570870255687
BAURU,FÁBIO MANFRINATO,PRD,2284,0.013483915530707788
BAURU,MILTINHO SARDIN,PSD,2120,0.012515718443564146
BAURU,SANDRO BUSSOLA,MDB,2090,0.012338609220306163
BAURU,PASTOR BIRA,PODE,1936,0.011429448540915182
BAURU,DÁRIO DUDARIO,PSD,1790,0.01056751698772633
BAURU,FABIANO MARIANO,SOLIDARIEDADE,1787,0.010549806065400532
BAURU,EMERSON CONSTRUTOR,PODE,1749,0.010325467715940421
BAURU,MARCIO TEIXEIRA,PL,1706,0.010071611162603978
ITAJU,BENE LOPES,MDB,191,0.07265119817421073
ITAJU,RODRIGO BORNA,PSD,183,0.06960821605173069
ITAJU,IVAN DO PEBA,PL,162,0.06162038798022062
ITAJU,AGUINALDO,PODE,158,0.0600988969189806
ITAJU,RÔ GOMES,PSD,156,0.05933815138836059
ITAJU,SILAS ENFERMEIRO,REPUBLICANOS,144,0.05477367820464055
ITAJU,VAL DO ZITO,PODE,143,0.05439330543933055
ITAJU,MARCIO MANZUTI,REPUBLICANOS,114,0.043362495245340436
ITAJU,VALDINÉIA,PODE,94,0.03575503993914036
BASTOS,VALTER DA ELETRÔNICA,PL,646,0.049661746617466175
BASTOS,MARCOS,REPUBLICANOS,445,0.03420971709717097
BASTOS,SÔNIA LOPES,PL,394,0.030289052890528904
BASTOS,ALINE RIBEIRO TIZIU,AVANTE,377,0.028982164821648216
BASTOS,PROFESSOR IGOR CUNHA EDUCAÇÃO,PODE,362,0.027829028290282904
BASTOS,FABIO SAKITA,PL,352,0.02706027060270603
BASTOS,ADAUTO,PL,334,0.02567650676506765
BASTOS,IVANESSA CASTRO,UNIÃO,323,0.024830873308733088
BASTOS,TININHO,PSD,289,0.02221709717097171
BASTOS,ROGERINHO,REPUBLICANOS,246,0.018911439114391145
BASTOS,VITINHO,PP,234,0.017988929889298892
CRUZEIRO,BABU BRANCO,PSD,1706,0.04213386021239812
CRUZEIRO,HIGMAR LOPES,NOVO,1497,0.03697209187453692
CRUZEIRO,ANDERSON FERRER LEPRECHAL,PSD,1288,0.03181032353667572
CRUZEIRO,SERGIO ANTONIO,MDB,913,0.02254877747591998
CRUZEIRO,CLAUDIA RIBEIRO,PT,836,0.020647073351444802
CRUZEIRO,EUNICE DA SAÚDE,PL,797,0.019683872561126203
CRUZEIRO,PAULO FILIPE,UNIÃO,774,0.01911583106939985
CRUZEIRO,DOUGLAS MASULCK,NOVO,718,0.017732773524326995
CRUZEIRO,GORDO DA VILA BATISTA,REPUBLICANOS,716,0.017683378612002965
CRUZEIRO,AVELAR,PL,698,0.017238824401086688
CRUZEIRO,TATI DA MARIA DO POSTINHO,PSD,674,0.01664608545319832
CRUZEIRO,JUNINHO BIBI,PL,671,0.016571993084712276
CRUZEIRO,EDSON COUTINHO,UNIÃO,651,0.016078043961471968
JAMBEIRO,NENÊ MENDES,PP,265,0.06659964815280221
JAMBEIRO,JOAO VITOR,REPUBLICANOS,209,0.05252576024126665
JAMBEIRO,HENRIQUE ALENCAR,REPUBLICANOS,158,0.03970846946468962
JAMBEIRO,EDER DA FAZENDA BRASIL,PSD,156,0.039205830610706205
JAMBEIRO,JOSÉ PAULO (CADEIRANTE),PP,153,0.03845187232973109
JAMBEIRO,ALAN DA QUITANDA,AVANTE,146,0.03669263634078914
JAMBEIRO,LEANDRO,SOLIDARIEDADE,137,0.03443076149786378
JAMBEIRO,PROFESSORA LUCIANA ARANTES,AVANTE,131,0.03292284493591355
JAMBEIRO,JÉSSICA PIMENTEL,PDT,110,0.02764513696908771
CAJURU,JOÃO PEDRO CONSTÂNCIO,PDT,996,0.07568964207006612
CAJURU,JOÃO MARCOS FOIA,PSD,459,0.03488106999012083
CAJURU,JOÃOZINHO DA ALTERNATIVA,MDB,423,0.032145299794817235
CAJURU,CARLÃO DO VAREJÃO,PSD,412,0.03130937001291891
CAJURU,ELAINE SALGUEIRO,REPUBLICANOS,400,0.03039744661448438
CAJURU,VALDIR MAOZINHA,PODE,375,0.02849760620107911
CAJURU,BETO RODRIGUES,PL,343,0.02606581047192036
CAJURU,MILTON CAMPOS,REPUBLICANOS,343,0.02606581047192036
CAJURU,PEDRO BARBOSA,AVANTE,325,0.024697925374268563
GUAÍRA,ANDERSON ENFERMEIRO,REPUBLICANOS,1510,0.07965395368465475
GUAÍRA,ANDRE GREGORIO,PL,1158,0.06108561481247033
GUAÍRA,MOACIR GREGORIO,REPUBLICANOS,940,0.049585904942765206
GUAÍRA,STEFANIO DO JUDÔ,UNIÃO,918,0.04842538376325368
GUAÍRA,JOSÉ  NETO PUGLIESI,PSD,915,0.048267130875138474
GUAÍRA,RAFAEL TALARICO,REPUBLICANOS,864,0.04557683177717994
GUAÍRA,JORGINHO DA FARMACIA,PL,848,0.04473281637389882
GUAÍRA,MARCELO MACHADO,UNIÃO,674,0.035554148863216756
GUAÍRA,MARIA ADRIANA,REPUBLICANOS,572,0.030173550667299678
GUAÍRA,CHIQUINHO SOUSA,UNIÃO,484,0.025531465949253575
GUAÍRA,MARCELO ARMANI,UNIÃO,463,0.024423695732447116
ITAPUÍ,GABI DA SAUDE,PODE,445,0.05999730349197789
ITAPUÍ,PAULO DO TITÃO,UNIÃO,324,0.04368342995820412
ITAPUÍ,CAVERA,PSD,260,0.035054604287447756
ITAPUÍ,RITA XAVIER,PL,217,0.029257112039908318
ITAPUÍ,BERTINHO,PRD,211,0.02844815963327491
ITAPUÍ,RAFINHA,PL,209,0.02817850883106377
ITAPUÍ,GIULIANO AREAS,PP,198,0.02669542941890252
ITAPUÍ,CARLINHOS AREAS,PSD,197,0.026560604017796953
ITAPUÍ,MATHEUS  ARANHA,REPUBLICANOS,195,0.026290953215585815
ITUVERAVA,NEIZIM DE SÃO BENEDITO,UNIÃO,933,0.049498647143084516
ITUVERAVA,TENENTE EUGÊNIO,PRD,930,0.049339487505968484
ITUVERAVA,MARCELINHO DO CAPITUVA,PSB,801,0.04249562310997931
ITUVERAVA,ANTÔNIO MANDIOCA,CIDADANIA,709,0.03761472757175447
ITUVERAVA,RAFAEL GABIRU,REPUBLICANOS,620,0.03289299167064566
ITUVERAVA,KURU,PP,553,0.029338426441721046
ITUVERAVA,FERNANDO FEDORA,CIDADANIA,520,0.027587670433444744
ITUVERAVA,CÁSSIO DOM,REPUBLICANOS,469,0.02488195660247228
ITUVERAVA,PAULA YANOSTEAC,REPUBLICANOS,401,0.02127433816117566
ITUVERAVA,GUILHERME MARIANO,CIDADANIA,380,0.020160220701363467
ITUVERAVA,FABIO GIBAILE,UNIÃO,377,0.02000106106424744
ITUVERAVA,EVANDO DO ZÉ ROBERTO,MDB,365,0.019364422515783332
ITUVERAVA,MIRO VAZ,CIDADANIA,365,0.019364422515783332
JOÃO RAMALHO,JOÃO PAULO,PSDB,236,0.08231600976630625
JOÃO RAMALHO,EDIPO XAVIER,REPUBLICANOS,190,0.06627136379490757
JOÃO RAMALHO,MAICON RIBEIRO,REPUBLICANOS,190,0.06627136379490757
JOÃO RAMALHO,MARCIO LIMA,PSDB,164,0.0572026508545518
JOÃO RAMALHO,ANDERSON YO,PL,157,0.05476107429368678
JOÃO RAMALHO,VANESSA RODRIGUES,PSDB,149,0.05197070108126962
JOÃO RAMALHO,FELICIO MOLINARI,PSDB,149,0.05197070108126962
JOÃO RAMALHO,PATRICIA GAZETA,PL,139,0.04848273456574817
JOÃO RAMALHO,ADILSON DA GRANJA,REPUBLICANOS,135,0.04708754795953959
PRESIDENTE VENCESLAU,FAGNER,NOVO,2041,0.1068530443432281
PRESIDENTE VENCESLAU,JOÃO COLA,PSDB,753,0.03942201978953982
PRESIDENTE VENCESLAU,PROFESSOR AFONSO,PP,626,0.03277315323805036
PRESIDENTE VENCESLAU,SILVANA EMERICH,PP,482,0.02523428092770012
PRESIDENTE VENCESLAU,GEMINHO DO SALGADO,PP,461,0.024134862049107378
PRESIDENTE VENCESLAU,TENENTE JOCK,PL,417,0.021831317732055912
PRESIDENTE VENCESLAU,RODRIGO MONTEIRO,PSDB,415,0.02172661117218994
PRESIDENTE VENCESLAU,TACITO ALEXANDRE PI,PRD,407,0.021307784932726035
PRESIDENTE VENCESLAU,PSICOLOGO LUIZ HONDO,UNIÃO,390,0.020417779173865242
PRESIDENTE VENCESLAU,JEREMIAS JV MOTORS,PP,384,0.020103659494267317
PRESIDENTE VENCESLAU,TUFY,PSD,379,0.019841893094602377
PRESIDENTE VENCESLAU,VICTOR DA MATTA,PSD,374,0.019580126694937437
PRESIDENTE VENCESLAU,GARCIA,REPUBLICANOS,372,0.01947542013507146
FERRAZ DE VASCONCELOS,MINEIRO,MDB,2846,0.031159674170097223
FERRAZ DE VASCONCELOS,EWERTON INHA,PODE,2552,0.02794079004992555
FERRAZ DE VASCONCELOS,NICOLAS,PODE,2522,0.027612332486642726
FERRAZ DE VASCONCELOS,LUIZ TENORIO,PODE,2412,0.02640798808793904
FERRAZ DE VASCONCELOS,DIEGO DE SOUZA,PL,2277,0.024929929053166332
FERRAZ DE VASCONCELOS,RENATINHO SE LIGUE,PL,2124,0.023254795480423928
FERRAZ DE VASCONCELOS,ELIEL FOX,REPUBLICANOS,2035,0.022280371376018217
FERRAZ DE VASCONCELOS,CLAUDIO SQUIZATO,PV,1936,0.0211964614171849
FERRAZ DE VASCONCELOS,TETECO ALEXANDRO,MDB,1894,0.020736620828588945
FERRAZ DE VASCONCELOS,CLAUDIO RAMOS,PT,1813,0.01984978540772532
FERRAZ DE VASCONCELOS,OSNI PASQUARELLI NI,PSD,1798,0.01968555662608391
FERRAZ DE VASCONCELOS,JUCA DO SÃO JUDAS,MDB,1686,0.0184593150564947
FERRAZ DE VASCONCELOS,APARECIDO MARABRAZ,PT,1671,0.018295086274853288
FERRAZ DE VASCONCELOS,NETO DO CAMBIRI,PSD,1651,0.018076114565998072
FERRAZ DE VASCONCELOS,NENO,UNIÃO,1573,0.017222124901462733
FERRAZ DE VASCONCELOS,RATINHO,PODE,1492,0.016335289480599105
FERRAZ DE VASCONCELOS,DAVID JUNIOR,PP,1457,0.01595208899010248
PRESIDENTE EPITÁCIO,TICO,UNIÃO,554,0.02627335672958361
PRESIDENTE EPITÁCIO,MARCOS DA FARMÁCIA,MOBILIZA,439,0.020819501090771127
PRESIDENTE EPITÁCIO,EDSON CACHORRÃO,PODE,373,0.017689462202409183
PRESIDENTE EPITÁCIO,PAULINHO DA VILA PALMIRA,PT,373,0.017689462202409183
PRESIDENTE EPITÁCIO,MÁRCIO KINHA DO CAMPINAL,MDB,360,0.01707293939106516
PRESIDENTE EPITÁCIO,MARCIA TEIXEIRA,AGIR,349,0.016551266243004837
PRESIDENTE EPITÁCIO,DR DANIEL,PP,344,0.016314142084795598
PRESIDENTE EPITÁCIO,PROFESSORA FABIANA BUENO,PP,326,0.015460495115242341
PRESIDENTE EPITÁCIO,MARILENE,MOBILIZA,316,0.014986246798823865
PRESIDENTE EPITÁCIO,FERNANDO BOMFIM,PSDB,315,0.014938821967182016
PRESIDENTE EPITÁCIO,RENATA CARDOSO PROTEÇÃO ANIMAL,PP,304,0.014417148819121692
PRESIDENTE EPITÁCIO,LEO SABIO,REPUBLICANOS,294,0.013942900502703215
PRESIDENTE EPITÁCIO,ZÉ CRENTE,PSB,291,0.013800626007777672
AGUAÍ,HENRIQUE POZER,MDB,955,0.05894697858156904
AGUAÍ,KLEITINHO LANHOUSE ELETRICISTA,REPUBLICANOS,487,0.0300598728473551
AGUAÍ,FERNANDO JUNQUEIRA,PSD,443,0.027343991111659773
AGUAÍ,JUAN LANDIVA,PSDB,425,0.026232948583420776
AGUAÍ,RAFAEL GARCIA,PL,328,0.020245663847910624
AGUAÍ,DIEGO BUSON JUDO,PSDB,325,0.020060490093204122
AGUAÍ,HENRIQUE SETTANNI,PL,322,0.019875316338497623
AGUAÍ,ARMANDÃO DA ACADEMIA ,PODE,311,0.01919634590457379
AGUAÍ,EDINHO CARVALHO,PODE,298,0.018393926300845628
AGUAÍ,PEDRO ALDY BILZINHO,MDB,298,0.018393926300845628
AGUAÍ,VALTER DA BF,REPUBLICANOS,298,0.018393926300845628
AGUAÍ,EDINHO MARTI,PSDB,292,0.018023578791432626
AGUAÍ,AMAURI DO BANCO,PL,285,0.01759150669711746
JARINU,GALEGO MOTOS,REPUBLICANOS,757,0.039877785386925144
JARINU,EREMIRTON PARAÍBA,MDB,634,0.03339830374545646
JARINU,RENAN MATIAS,AVANTE,471,0.02481167360269715
JARINU,CARVALHO JC,REPUBLICANOS,456,0.024021492914713165
JARINU,PASTEL,PP,416,0.021914344413422535
JARINU,NEGÃO,PL,408,0.02149291471316441
JARINU,ROGÉRIO SAPÃO,PSD,383,0.02017594689985777
JARINU,ZÉ MARIA,REPUBLICANOS,373,0.01964915977453511
JARINU,JOÃO LORENCINI,PSD,360,0.018964336511615654
JARINU,NINO LORENCINI,UNIÃO,358,0.018858979086551125
JARINU,CLÓVIS CALIXTO,AVANTE,352,0.01854290681135753
JARINU,CHIKINHO LAVA KAR,AVANTE,334,0.01759468998577675
JARINU,CABELO,PSB,332,0.017489332560712216
FARTURA,BRUNO GUAZZELLI,PSD,702,0.07422288010150137
FARTURA,LUIZ TIMBURI,PSDB,699,0.07390568830619582
FARTURA,LEO MAIA,PSB,450,0.04757876929583421
FARTURA,JOÃO BURANELLO,PSDB,406,0.04292662296468598
FARTURA,SILDEMAR FABRO,PL,385,0.04070628039754705
FARTURA,PROFESSOR HENRIQUE,PT,374,0.039543243814759994
FARTURA,ANDERSON LIMA,PSD,361,0.038168746035102556
FARTURA,LUCIANA MENEGUEL,REPUBLICANOS,320,0.033833791499259885
FARTURA,TONINHO DO BATISTA,PSB,276,0.029181645168111652
POÁ,LUCAS FERRARI,PL,2220,0.034141765221536995
POÁ,EMERSON DENTINHO,PODE,1646,0.025314119619211664
POÁ,SAUL SOUZA,PP,1357,0.020869538471002567
POÁ,GIAN LOPES,REPUBLICANOS,1341,0.02062347169463113
POÁ,FABIO SURU,PL,1336,0.020546575827015055
POÁ,PROF. ROGÉRIO MATHIAS,PP,1284,0.019746858803807884
POÁ,FABINHO DO SAO JOSE,REPUBLICANOS,1274,0.019593067068575734
POÁ,DR. SAULO DENTISTA,UNIÃO,1254,0.019285483598111438
POÁ,ROGERINHO,PSB,1242,0.01910093351583286
POÁ,WELSON LOPES,PL,1173,0.018039770542731034
POÁ,DR. RAPHAEL GROTHE,AVANTE,1131,0.01739384525475601
POÁ,CLAYTON BELCHIOR,PSOL,1107,0.017024745090198853
POÁ,MARQUINHOS DA INDAIA,AVANTE,1101,0.016932470049059564
VARGEM GRANDE DO SUL,FERNANDO CORRETOR,REPUBLICANOS,1000,0.04617871161394597
VARGEM GRANDE DO SUL,MAICON CANATO,REPUBLICANOS,786,0.03629646732856153
VARGEM GRANDE DO SUL,GUSTAVO BUENO,PL,770,0.0355576079427384
VARGEM GRANDE DO SUL,PARAFUSO,PSD,745,0.034403140152389745
VARGEM GRANDE DO SUL,RAFAEL CORACINI,MDB,601,0.027753405679981528
VARGEM GRANDE DO SUL,GIOVANA CARVALHO,MDB,573,0.02646040175479104
VARGEM GRANDE DO SUL,JOÃOZINHO DA FORÇA,REPUBLICANOS,514,0.023735857769568228
VARGEM GRANDE DO SUL,RATINHO TENDAS,PODE,478,0.022073424151466174
VARGEM GRANDE DO SUL,PAULINHO,PODE,465,0.021473100900484876
VARGEM GRANDE DO SUL,DRA VANESSA MARTINS,PL,460,0.021242207342415147
VARGEM GRANDE DO SUL,FELIPE GADIANI,PSD,433,0.019995382128838605
VARGEM GRANDE DO SUL,SERGINHO DA FARMACIA,CIDADANIA,371,0.017132302008773956
VARGEM GRANDE DO SUL,CANARINHO,CIDADANIA,329,0.015192796120988224
TURMALINA,RAFHA DO JUSTINO,PSD,146,0.0835718374356039
TURMALINA,DIONE NOGUEIRA,MDB,133,0.07613050944476245
TURMALINA,SILVIO BERGAMINI,UNIÃO,107,0.061247853463079566
TURMALINA,JOÃO BIANCO,PSD,88,0.05037206639954207
TURMALINA,VINÍCIUS POLATTO,PSB,87,0.04979965655409273
TURMALINA,RAFA DA SAÚDE,PSD,85,0.048654836863194044
TURMALINA,MARA DO TUTÂO,PSD,81,0.04636519748139668
TURMALINA,MARIZA AQUINO,PSD,78,0.044647967945048654
TURMALINA,MARCIO PLACENTE,MDB,76,0.04350314825414997
RIFAINA,MARCOS PASSARINHO,PL,571,0.13263646922183508
RIFAINA,JULIO CARREIRO,CIDADANIA,464,0.10778164924506388
RIFAINA,PAULINHO CARA PRETA,PL,277,0.06434378629500581
RIFAINA,PAULO PARAIBA,PL,247,0.05737514518002323
RIFAINA,EDIVALDO BATISTA,PP,237,0.05505226480836237
RIFAINA,FERNANDO TUCURA,PSD,234,0.05435540069686411
